Agg(open=16, high=16, low=16, close=16, volume=201, vwap=16, timestamp=1676278800000, transactions=2, otc=None)
Agg(open=16.16, high=16.44, low=16.16, close=16.35, volume=600, vwap=16.2708, timestamp=1676289600000, transactions=7, otc=None)
Agg(open=15.88, high=16.18, low=15.86, close=15.92, volume=384366, vwap=16.0048, timestamp=1676296800000, transactions=3199, otc=None)
Agg(open=15.96, high=16.5025, low=15.93, close=16.38, volume=591911, vwap=16.3907, timestamp=1676300400000, transactions=4739, otc=None)
Agg(open=16.38, high=16.72, low=16.38, close=16.68, volume=449331, vwap=16.5688, timestamp=1676304000000, transactions=4155, otc=None)
Agg(open=16.68, high=16.72, low=16.52, close=16.67, volume=221894, vwap=16.6515, timestamp=1676307600000, transactions=2377, otc=None)
Agg(open=16.7, high=16.74, low=16.63, close=16.7, volume=185844, vwap=16.6887, timestamp=1676311200000, transactions=1922, otc=None)
Agg(open=16.69, high=16.725, low=16.66, close=16.69, volume=125679, vwap=16.6907, timestamp=1676314800000, transactions=1174, otc=None)
Agg(open=16.69, high=16.74, low=16.68, close=16.74, volume=255569, vwap=16.7048, timestamp=1676318400000, transactions=2372, otc=None)
Agg(open=16.75, high=16.75, low=16.75, close=16.75, volume=140, vwap=16.75, timestamp=1676322000000, transactions=2, otc=None)
Agg(open=16.73, high=16.73, low=16.73, close=16.73, volume=200, vwap=16.73, timestamp=1676329200000, transactions=1, otc=None)
Agg(open=16.86, high=16.86, low=16.86, close=16.86, volume=210, vwap=16.8286, timestamp=1676368800000, transactions=3, otc=None)
Agg(open=16.87, high=16.87, low=16.87, close=16.87, volume=100, vwap=16.87, timestamp=1676376000000, transactions=1, otc=None)
Agg(open=16.87, high=17.2, low=16.87, close=16.94, volume=4824, vwap=16.9751, timestamp=1676379600000, transactions=34, otc=None)
Agg(open=16.95, high=16.95, low=16.4, close=16.67, volume=243016, vwap=16.6753, timestamp=1676383200000, transactions=1624, otc=None)
Agg(open=16.66, high=16.98, low=16.42, close=16.62, volume=243781, vwap=16.7272, timestamp=1676386800000, transactions=2937, otc=None)
