Agg(open=14.75, high=14.75, low=14.5, close=14.59, volume=2610, vwap=14.5416, timestamp=1675069200000, transactions=10, otc=None)
Agg(open=14.59, high=14.59, low=14.59, close=14.59, volume=100, vwap=14.59, timestamp=1675072800000, transactions=1, otc=None)
Agg(open=14.6, high=14.6, low=14.5, close=14.5, volume=1433, vwap=14.5151, timestamp=1675083600000, transactions=16, otc=None)
Agg(open=14.64, high=14.92, low=13.71, close=14.91, volume=258955, vwap=14.4078, timestamp=1675087200000, transactions=2251, otc=None)
Agg(open=14.905, high=15.51, low=14.8, close=15.185, volume=238123, vwap=15.3086, timestamp=1675090800000, transactions=2918, otc=None)
Agg(open=15.185, high=15.42, low=15.045, close=15.2, volume=99154, vwap=15.1972, timestamp=1675094400000, transactions=1597, otc=None)
Agg(open=15.2, high=15.27, low=15.07, close=15.165, volume=78713, vwap=15.1813, timestamp=1675098000000, transactions=1134, otc=None)
Agg(open=15.16, high=15.28, low=15.14, close=15.25, volume=73550, vwap=15.2167, timestamp=1675101600000, transactions=974, otc=None)
Agg(open=15.25, high=15.3, low=15.2, close=15.25, volume=135008, vwap=15.2463, timestamp=1675105200000, transactions=859, otc=None)
Agg(open=15.25, high=15.27, low=15.17, close=15.255, volume=258319, vwap=15.229, timestamp=1675108800000, transactions=2465, otc=None)
Agg(open=15.29, high=15.29, low=15.21, close=15.21, volume=1647, vwap=15.2658, timestamp=1675162800000, transactions=8, otc=None)
Agg(open=15.22, high=15.26, low=15.22, close=15.26, volume=229, vwap=15.2425, timestamp=1675166400000, transactions=3, otc=None)
Agg(open=15.3, high=15.39, low=14.84, close=14.86, volume=78770, vwap=14.9763, timestamp=1675173600000, transactions=778, otc=None)
Agg(open=14.85, high=15.1, low=14.77, close=15.06, volume=254788, vwap=14.9531, timestamp=1675177200000, transactions=2568, otc=None)
Agg(open=15.06, high=15.36, low=15.06, close=15.295, volume=128030, vwap=15.2098, timestamp=1675180800000, transactions=1547, otc=None)
Agg(open=15.29, high=15.3075, low=15.23, close=15.25, volume=60939, vwap=15.2622, timestamp=1675184400000, transactions=869, otc=None)
Agg(open=15.25, high=15.3, low=15.16, close=15.29, volume=136409, vwap=15.2491, timestamp=1675188000000, transactions=1486, otc=None)
Agg(open=15.295, high=15.33, low=15.19, close=15.21, volume=132288, vwap=15.2509, timestamp=1675191600000, transactions=1243, otc=None)
Agg(open=15.22, high=15.25, low=15.13, close=15.22, volume=204256, vwap=15.2198, timestamp=1675195200000, transactions=2046, otc=None)
Agg(open=15.45, high=15.9, low=15.45, close=15.9, volume=2504, vwap=15.6023, timestamp=1675249200000, transactions=17, otc=None)
Agg(open=15.55, high=15.55, low=15.55, close=15.55, volume=255, vwap=15.55, timestamp=1675252800000, transactions=1, otc=None)
Agg(open=15.7, high=15.85, low=15.7, close=15.74, volume=603, vwap=15.7883, timestamp=1675256400000, transactions=5, otc=None)
Agg(open=15.5, high=15.87, low=15.36, close=15.425, volume=142871, vwap=15.6209, timestamp=1675260000000, transactions=1269, otc=None)
Agg(open=15.4, high=15.59, low=15.36, close=15.37, volume=183192, vwap=15.4732, timestamp=1675263600000, transactions=2334, otc=None)
Agg(open=15.365, high=15.46, low=15.32, close=15.38, volume=82625, vwap=15.3927, timestamp=1675267200000, transactions=1260, otc=None)
Agg(open=15.375, high=15.405, low=15.2, close=15.24, volume=57579, vwap=15.3018, timestamp=1675270800000, transactions=764, otc=None)
Agg(open=15.25, high=15.29, low=15.1426, close=15.21, volume=78846, vwap=15.2141, timestamp=1675274400000, transactions=905, otc=None)
Agg(open=15.21, high=15.37, low=15.1, close=15.255, volume=189837, vwap=15.2459, timestamp=1675278000000, transactions=1779, otc=None)
Agg(open=15.255, high=15.34, low=15.19, close=15.25, volume=316265, vwap=15.2607, timestamp=1675281600000, transactions=2918, otc=None)
Agg(open=15.23, high=15.23, low=15.23, close=15.23, volume=100, vwap=15.23, timestamp=1675285200000, transactions=1, otc=None)
Agg(open=15.15, high=15.15, low=15.15, close=15.15, volume=100, vwap=15.15, timestamp=1675288800000, transactions=1, otc=None)
Agg(open=15.23, high=15.3, low=15.23, close=15.3, volume=515, vwap=15.2592, timestamp=1675292400000, transactions=5, otc=None)
Agg(open=15.41, high=15.41, low=15.14, close=15.14, volume=950, vwap=15.2977, timestamp=1675296000000, transactions=4, otc=None)
Agg(open=14.9, high=15, low=14.9, close=15, volume=2063, vwap=14.9515, timestamp=1675328400000, transactions=4, otc=None)
Agg(open=15, high=15, low=15, close=15, volume=289, vwap=15, timestamp=1675335600000, transactions=3, otc=None)
Agg(open=15, high=15, low=15, close=15, volume=591, vwap=15, timestamp=1675339200000, transactions=3, otc=None)
Agg(open=15, high=15.25, low=15, close=15.11, volume=4672, vwap=15.1481, timestamp=1675342800000, transactions=19, otc=None)
Agg(open=15.37, high=16.33, low=15.3, close=15.887, volume=364096, vwap=15.7249, timestamp=1675346400000, transactions=2630, otc=None)
Agg(open=15.85, high=16.39, low=15.82, close=16.38, volume=341105, vwap=16.1114, timestamp=1675350000000, transactions=2826, otc=None)
Agg(open=16.38, high=16.47, low=16.22, close=16.43, volume=271321, vwap=16.345, timestamp=1675353600000, transactions=1810, otc=None)
Agg(open=16.44, high=16.47, low=16.17, close=16.25, volume=92413, vwap=16.2737, timestamp=1675357200000, transactions=879, otc=None)
Agg(open=16.25, high=16.27, low=16.195, close=16.23, volume=109784, vwap=16.2302, timestamp=1675360800000, transactions=938, otc=None)
Agg(open=16.22, high=16.26, low=16.155, close=16.165, volume=165938, vwap=16.2032, timestamp=1675364400000, transactions=1496, otc=None)
Agg(open=16.165, high=16.25, low=16.09, close=16.25, volume=431566, vwap=16.166, timestamp=1675368000000, transactions=2669, otc=None)
Agg(open=16.25, high=16.25, low=16.18, close=16.18, volume=4399, vwap=16.2484, timestamp=1675371600000, transactions=10, otc=None)
Agg(open=16.18, high=16.5, low=16.18, close=16.5, volume=10352, vwap=16.4097, timestamp=1675382400000, transactions=14, otc=None)
Agg(open=16.01, high=16.25, low=16, close=16.25, volume=890, vwap=16.1115, timestamp=1675418400000, transactions=9, otc=None)
Agg(open=16.49, high=16.49, low=16.37, close=16.49, volume=1000, vwap=16.4717, timestamp=1675425600000, transactions=8, otc=None)
Agg(open=16.225, high=16.5, low=16.225, close=16.32, volume=5348, vwap=16.449, timestamp=1675429200000, transactions=32, otc=None)
Agg(open=16.05, high=16.2499, low=15.9, close=16.01, volume=223771, vwap=16.0658, timestamp=1675432800000, transactions=1597, otc=None)
Agg(open=16, high=16.07, low=15.73, close=15.775, volume=406603, vwap=15.8929, timestamp=1675436400000, transactions=3168, otc=None)
Agg(open=15.765, high=15.85, low=15.545, close=15.56, volume=156901, vwap=15.6858, timestamp=1675440000000, transactions=1339, otc=None)
Agg(open=15.55, high=15.55, low=15.35, close=15.35, volume=106328, vwap=15.4535, timestamp=1675443600000, transactions=1145, otc=None)
Agg(open=15.34, high=15.41, low=15.2, close=15.23, volume=124505, vwap=15.2935, timestamp=1675447200000, transactions=1375, otc=None)
Agg(open=15.24, high=15.2725, low=15.14, close=15.14, volume=118516, vwap=15.2243, timestamp=1675450800000, transactions=1174, otc=None)
Agg(open=15.13, high=15.315, low=15.0638, close=15.31, volume=256490, vwap=15.2253, timestamp=1675454400000, transactions=2660, otc=None)
Agg(open=15.5, high=15.5, low=15.5, close=15.5, volume=100, vwap=15.5, timestamp=1675465200000, transactions=1, otc=None)
