Agg(open=21, high=21, low=21, close=21, volume=200, vwap=21, timestamp=1695038400000, transactions=1, otc=None)
Agg(open=21.13, high=22.075, low=21.0696, close=22, volume=1530869.0, vwap=21.7215, timestamp=1695042000000, transactions=10492, otc=None)
Agg(open=21.99, high=22.138, low=21.28, close=21.53, volume=749591, vwap=21.7173, timestamp=1695045600000, transactions=8627, otc=None)
Agg(open=21.53, high=21.565, low=21.39, close=21.475, volume=294507, vwap=21.4914, timestamp=1695049200000, transactions=3797, otc=None)
Agg(open=21.4701, high=21.545, low=21.41, close=21.52, volume=143003, vwap=21.4957, timestamp=1695052800000, transactions=2169, otc=None)
Agg(open=21.52, high=21.58, low=21.465, close=21.48, volume=109274, vwap=21.5376, timestamp=1695056400000, transactions=1923, otc=None)
Agg(open=21.485, high=21.495, low=21.37, close=21.495, volume=273026, vwap=21.422, timestamp=1695060000000, transactions=3131, otc=None)
Agg(open=21.495, high=21.57, low=21.37, close=21.43, volume=826591, vwap=21.4506, timestamp=1695063600000, transactions=8333, otc=None)
Agg(open=21.43, high=21.43, low=21.43, close=21.43, volume=49839, vwap=21.43, timestamp=1695067200000, transactions=28, otc=None)
Agg(open=21.54, high=21.54, low=21.54, close=21.54, volume=120, vwap=21.54, timestamp=1695074400000, transactions=1, otc=None)
Agg(open=21.45, high=21.45, low=21.45, close=21.45, volume=200, vwap=21.45, timestamp=1695121200000, transactions=1, otc=None)
Agg(open=21.45, high=21.6541, low=21.2909, close=21.6541, volume=1131, vwap=21.4839, timestamp=1695124800000, transactions=5, otc=None)
Agg(open=21.31, high=21.47, low=21.26, close=21.35, volume=128211, vwap=21.3663, timestamp=1695128400000, transactions=1474, otc=None)
Agg(open=21.36, high=21.4, low=21.295, close=21.375, volume=150544, vwap=21.3556, timestamp=1695132000000, transactions=2485, otc=None)
Agg(open=21.375, high=21.3975, low=21.3, close=21.3212, volume=102879, vwap=21.3451, timestamp=1695135600000, transactions=1751, otc=None)
Agg(open=21.32, high=21.32, low=21.24, close=21.315, volume=136348, vwap=21.2702, timestamp=1695139200000, transactions=1892, otc=None)
Agg(open=21.32, high=21.36, low=21.29, close=21.305, volume=136361, vwap=21.3254, timestamp=1695142800000, transactions=1735, otc=None)
Agg(open=21.3, high=21.48, low=21.29, close=21.4484, volume=232211, vwap=21.3668, timestamp=1695146400000, transactions=2920, otc=None)
Agg(open=21.44, high=21.525, low=21.39, close=21.4, volume=626452, vwap=21.4429, timestamp=1695150000000, transactions=6403, otc=None)
Agg(open=21.4, high=21.4, low=21.4, close=21.4, volume=45860, vwap=21.4, timestamp=1695153600000, transactions=19, otc=None)
Agg(open=21.29, high=21.29, low=21.29, close=21.29, volume=524, vwap=21.2894, timestamp=1695160800000, transactions=8, otc=None)
Agg(open=21.3, high=21.3, low=21.29, close=21.29, volume=390, vwap=21.2955, timestamp=1695211200000, transactions=5, otc=None)
Agg(open=21.31, high=21.635, low=21.31, close=21.57, volume=191462, vwap=21.4902, timestamp=1695214800000, transactions=2160, otc=None)
Agg(open=21.57, high=21.685, low=21.54, close=21.655, volume=226865, vwap=21.6365, timestamp=1695218400000, transactions=3078, otc=None)
Agg(open=21.655, high=21.715, low=21.57, close=21.575, volume=155119, vwap=21.6411, timestamp=1695222000000, transactions=2772, otc=None)
Agg(open=21.58, high=21.62, low=21.525, close=21.61, volume=151021, vwap=21.5858, timestamp=1695225600000, transactions=2403, otc=None)
Agg(open=21.605, high=21.63, low=21.575, close=21.62, volume=107053, vwap=21.6045, timestamp=1695229200000, transactions=1941, otc=None)
Agg(open=21.615, high=21.63, low=21.53, close=21.545, volume=196051, vwap=21.5766, timestamp=1695232800000, transactions=3351, otc=None)
Agg(open=21.55, high=21.56, low=21.41, close=21.415, volume=390933, vwap=21.4558, timestamp=1695236400000, transactions=5454, otc=None)
Agg(open=21.4, high=21.4, low=21.4, close=21.4, volume=13717, vwap=21.4, timestamp=1695240000000, transactions=16, otc=None)
Agg(open=21.29, high=21.29, low=21.29, close=21.29, volume=500, vwap=21.29, timestamp=1695243600000, transactions=1, otc=None)
Agg(open=21.26, high=21.26, low=21.26, close=21.26, volume=600, vwap=21.26, timestamp=1695294000000, transactions=2, otc=None)
Agg(open=21.03, high=21.6926, low=21.03, close=21.6926, volume=2900, vwap=21.6476, timestamp=1695297600000, transactions=3, otc=None)
Agg(open=21.13, high=21.44, low=21.13, close=21.355, volume=84101, vwap=21.3591, timestamp=1695301200000, transactions=1350, otc=None)
