Agg(open=18.1, high=18.1, low=18.1, close=18.1, volume=200, vwap=18.1, timestamp=1687777200000, transactions=1, otc=None)
Agg(open=18.08, high=18.2505, low=18.08, close=18.15, volume=75408, vwap=18.1523, timestamp=1687784400000, transactions=997, otc=None)
Agg(open=18.15, high=18.275, low=18.095, close=18.1167, volume=166575, vwap=18.1814, timestamp=1687788000000, transactions=2019, otc=None)
Agg(open=18.11, high=18.165, low=18.1, close=18.16, volume=187778, vwap=18.1321, timestamp=1687791600000, transactions=2112, otc=None)
Agg(open=18.17, high=18.205, low=18.105, close=18.135, volume=146811, vwap=18.1492, timestamp=1687795200000, transactions=1702, otc=None)
Agg(open=18.14, high=18.225, low=18.13, close=18.2, volume=158133, vwap=18.1911, timestamp=1687798800000, transactions=1664, otc=None)
Agg(open=18.195, high=18.195, low=18.05, close=18.13, volume=257250, vwap=18.1125, timestamp=1687802400000, transactions=3293, otc=None)
Agg(open=18.14, high=18.29, low=18.13, close=18.16, volume=591882, vwap=18.2002, timestamp=1687806000000, transactions=5521, otc=None)
Agg(open=18.14, high=18.14, low=18.14, close=18.14, volume=273370, vwap=18.14, timestamp=1687809600000, transactions=33, otc=None)
Agg(open=18.14, high=18.14, low=18.14, close=18.14, volume=340, vwap=18.14, timestamp=1687820400000, transactions=1, otc=None)
Agg(open=18.15, high=18.15, low=18.15, close=18.15, volume=203, vwap=18.1499, timestamp=1687867200000, transactions=4, otc=None)
Agg(open=18.19, high=18.38, low=18.19, close=18.335, volume=121134, vwap=18.3237, timestamp=1687870800000, transactions=1368, otc=None)
Agg(open=18.33, high=18.53, low=18.32, close=18.48, volume=754257, vwap=18.4473, timestamp=1687874400000, transactions=4220, otc=None)
Agg(open=18.475, high=18.55, low=18.42, close=18.46, volume=353040, vwap=18.4798, timestamp=1687878000000, transactions=3541, otc=None)
Agg(open=18.46, high=18.46, low=18.29, close=18.29, volume=376308, vwap=18.3641, timestamp=1687881600000, transactions=3821, otc=None)
Agg(open=18.29, high=18.425, low=18.24, close=18.38, volume=619807, vwap=18.3143, timestamp=1687885200000, transactions=4047, otc=None)
Agg(open=18.38, high=18.4, low=18.33, close=18.385, volume=267444, vwap=18.3698, timestamp=1687888800000, transactions=3014, otc=None)
Agg(open=18.385, high=18.485, low=18.38, close=18.445, volume=1004350.0, vwap=18.4408, timestamp=1687892400000, transactions=6804, otc=None)
Agg(open=18.45, high=18.45, low=18.45, close=18.45, volume=45606, vwap=18.45, timestamp=1687896000000, transactions=26, otc=None)
Agg(open=18.53, high=18.53, low=18.53, close=18.53, volume=250, vwap=18.53, timestamp=1687950000000, transactions=1, otc=None)
Agg(open=18.48, high=18.48, low=18.46, close=18.46, volume=482, vwap=18.4762, timestamp=1687953600000, transactions=9, otc=None)
Agg(open=18.49, high=18.7, low=18.4, close=18.6914, volume=156862, vwap=18.5525, timestamp=1687957200000, transactions=1789, otc=None)
