Agg(open=9.68, high=9.68, low=9.65, close=9.6695, volume=161807, vwap=9.677, timestamp=1696251600000, transactions=423, otc=None)
Agg(open=9.66, high=9.69, low=9.65, close=9.665, volume=216612, vwap=9.669, timestamp=1696255200000, transactions=944, otc=None)
Agg(open=9.66, high=9.68, low=9.64, close=9.64, volume=275450, vwap=9.6621, timestamp=1696258800000, transactions=1273, otc=None)
Agg(open=9.6409, high=9.65, low=9.63, close=9.63, volume=85812, vwap=9.635, timestamp=1696262400000, transactions=396, otc=None)
Agg(open=9.63, high=9.63, low=9.61, close=9.61, volume=84279, vwap=9.621, timestamp=1696266000000, transactions=487, otc=None)
Agg(open=9.61, high=9.62, low=9.585, close=9.59, volume=249784, vwap=9.6052, timestamp=1696269600000, transactions=713, otc=None)
Agg(open=9.59, high=9.59, low=9.55, close=9.58, volume=285318, vwap=9.568, timestamp=1696273200000, transactions=924, otc=None)
Agg(open=9.6391, high=9.6391, low=9.6391, close=9.6391, volume=137381, vwap=9.6391, timestamp=1696276800000, transactions=1, otc=None)
Agg(open=9.5501, high=9.5501, low=9.55, close=9.55, volume=3100, vwap=9.5501, timestamp=1696334400000, transactions=4, otc=None)
Agg(open=9.53, high=9.59, low=9.5175, close=9.59, volume=679749, vwap=9.5637, timestamp=1696338000000, transactions=220, otc=None)
Agg(open=9.58, high=9.61, low=9.57, close=9.58, volume=251442, vwap=9.5847, timestamp=1696341600000, transactions=629, otc=None)
Agg(open=9.58, high=9.58, low=9.57, close=9.5701, volume=139709, vwap=9.5724, timestamp=1696345200000, transactions=267, otc=None)
Agg(open=9.57, high=9.59, low=9.57, close=9.57, volume=163090, vwap=9.5761, timestamp=1696348800000, transactions=410, otc=None)
Agg(open=9.5701, high=9.5759, low=9.52, close=9.52, volume=174895, vwap=9.5428, timestamp=1696352400000, transactions=573, otc=None)
Agg(open=9.53, high=9.53, low=9.52, close=9.5201, volume=90428, vwap=9.5221, timestamp=1696356000000, transactions=183, otc=None)
Agg(open=9.52, high=9.57, low=9.52, close=9.57, volume=385825, vwap=9.5378, timestamp=1696359600000, transactions=1303, otc=None)
Agg(open=9.57, high=9.57, low=9.57, close=9.57, volume=348, vwap=9.57, timestamp=1696363200000, transactions=1, otc=None)
Agg(open=9.63, high=9.63, low=9.63, close=9.63, volume=102, vwap=9.6302, timestamp=1696374000000, transactions=2, otc=None)
Agg(open=9.6, high=9.65, low=9.6, close=9.63, volume=132315, vwap=9.622, timestamp=1696424400000, transactions=276, otc=None)
Agg(open=9.62, high=9.64, low=9.6, close=9.625, volume=95005, vwap=9.6232, timestamp=1696428000000, transactions=224, otc=None)
Agg(open=9.625, high=9.67, low=9.62, close=9.66, volume=119781, vwap=9.6484, timestamp=1696431600000, transactions=295, otc=None)
Agg(open=9.66, high=9.665, low=9.65, close=9.65, volume=61957, vwap=9.6585, timestamp=1696435200000, transactions=136, otc=None)
Agg(open=9.65, high=9.6807, low=9.65, close=9.665, volume=144114, vwap=9.6705, timestamp=1696438800000, transactions=431, otc=None)
Agg(open=9.6654, high=9.68, low=9.6615, close=9.675, volume=75375, vwap=9.6708, timestamp=1696442400000, transactions=201, otc=None)
Agg(open=9.68, high=9.68, low=9.64, close=9.67, volume=180535, vwap=9.662, timestamp=1696446000000, transactions=649, otc=None)
Agg(open=9.64, high=9.68, low=9.64, close=9.6494, volume=35696, vwap=9.6449, timestamp=1696510800000, transactions=117, otc=None)
Agg(open=9.65, high=9.66, low=9.61, close=9.61, volume=117923, vwap=9.6362, timestamp=1696514400000, transactions=337, otc=None)
Agg(open=9.61, high=9.62, low=9.6, close=9.605, volume=74607, vwap=9.6144, timestamp=1696518000000, transactions=201, otc=None)
Agg(open=9.601, high=9.61, low=9.59, close=9.605, volume=116604, vwap=9.6008, timestamp=1696521600000, transactions=355, otc=None)
Agg(open=9.602, high=9.61, low=9.57, close=9.58, volume=88657, vwap=9.5883, timestamp=1696525200000, transactions=327, otc=None)
Agg(open=9.58, high=9.6, low=9.58, close=9.595, volume=105444, vwap=9.5887, timestamp=1696528800000, transactions=296, otc=None)
Agg(open=9.595, high=9.625, low=9.59, close=9.615, volume=158734, vwap=9.6136, timestamp=1696532400000, transactions=584, otc=None)
Agg(open=9.54, high=9.54, low=9.54, close=9.54, volume=526, vwap=9.54, timestamp=1696539600000, transactions=1, otc=None)
Agg(open=9.6, high=9.6, low=9.6, close=9.6, volume=974, vwap=9.6, timestamp=1696543200000, transactions=1, otc=None)
Agg(open=9.55, high=9.56, low=9.5, close=9.5092, volume=157018, vwap=9.5252, timestamp=1696597200000, transactions=547, otc=None)
Agg(open=9.51, high=9.535, low=9.48, close=9.535, volume=193023, vwap=9.5045, timestamp=1696600800000, transactions=592, otc=None)
Agg(open=9.5397, high=9.63, low=9.535, close=9.63, volume=99612, vwap=9.5856, timestamp=1696604400000, transactions=281, otc=None)
Agg(open=9.621, high=9.63, low=9.595, close=9.6, volume=94706, vwap=9.6128, timestamp=1696608000000, transactions=269, otc=None)
Agg(open=9.595, high=9.605, low=9.58, close=9.585, volume=88711, vwap=9.5908, timestamp=1696611600000, transactions=265, otc=None)
Agg(open=9.585, high=9.6, low=9.58, close=9.595, volume=84490, vwap=9.5874, timestamp=1696615200000, transactions=270, otc=None)
Agg(open=9.598, high=9.61, low=9.58, close=9.585, volume=259443, vwap=9.5954, timestamp=1696618800000, transactions=890, otc=None)
