Agg(open=8.05, high=8.06, low=7.9, close=8, volume=36488, vwap=7.9879, timestamp=1690790400000, transactions=94, otc=None)
Agg(open=7.97, high=8, low=7.85, close=8, volume=28677, vwap=7.9536, timestamp=1690794000000, transactions=54, otc=None)
Agg(open=7.95, high=7.95, low=7.85, close=7.85, volume=10618, vwap=7.8982, timestamp=1690797600000, transactions=44, otc=None)
Agg(open=7.89, high=8, low=7.865, close=8, volume=29008, vwap=7.9334, timestamp=1690801200000, transactions=92, otc=None)
Agg(open=7.8985, high=8.04, low=7.85, close=7.98, volume=65552, vwap=7.9942, timestamp=1690804800000, transactions=165, otc=None)
Agg(open=7.95, high=8.295, low=7.87, close=8.165, volume=2559243.0, vwap=8.0991, timestamp=1690808400000, transactions=11483, otc=None)
Agg(open=8.17, high=8.32, low=8.02, close=8.31, volume=1926929.0, vwap=8.1998, timestamp=1690812000000, transactions=9012, otc=None)
Agg(open=8.31, high=8.33, low=8.15, close=8.15, volume=1010013.0, vwap=8.2101, timestamp=1690815600000, transactions=5105, otc=None)
Agg(open=8.15, high=8.19, low=8.11, close=8.175, volume=807800, vwap=8.1607, timestamp=1690819200000, transactions=3561, otc=None)
Agg(open=8.18, high=8.21, low=8.14, close=8.16, volume=497182, vwap=8.174, timestamp=1690822800000, transactions=3463, otc=None)
Agg(open=8.155, high=8.195, low=8.15, close=8.185, volume=613990, vwap=8.1713, timestamp=1690826400000, transactions=3705, otc=None)
Agg(open=8.19, high=8.26, low=8.15, close=8.18, volume=2638736.0, vwap=8.2017, timestamp=1690830000000, transactions=9954, otc=None)
Agg(open=8.18, high=8.2, low=8.17, close=8.1706, volume=920729, vwap=8.18, timestamp=1690833600000, transactions=43, otc=None)
Agg(open=8.2, high=8.2, low=8.18, close=8.18, volume=4671, vwap=8.1961, timestamp=1690837200000, transactions=13, otc=None)
Agg(open=8.19, high=8.1967, low=8.19, close=8.19, volume=900, vwap=8.1927, timestamp=1690840800000, transactions=4, otc=None)
Agg(open=8.09, high=8.18, low=8.09, close=8.13, volume=3497, vwap=8.1319, timestamp=1690876800000, transactions=10, otc=None)
Agg(open=8.13, high=8.13, low=8.05, close=8.05, volume=9416, vwap=8.108, timestamp=1690880400000, transactions=35, otc=None)
Agg(open=8.06, high=8.06, low=8.05, close=8.05, volume=1500, vwap=8.0538, timestamp=1690884000000, transactions=5, otc=None)
Agg(open=8.09, high=8.09, low=8.06, close=8.06, volume=1325, vwap=8.0631, timestamp=1690887600000, transactions=10, otc=None)
Agg(open=8.0981, high=8.19, low=8, close=8.01, volume=14610, vwap=8.0539, timestamp=1690891200000, transactions=94, otc=None)
Agg(open=8.01, high=8.38, low=7.95, close=8.015, volume=2317623.0, vwap=8.1337, timestamp=1690894800000, transactions=13778, otc=None)
Agg(open=8.025, high=8.1, low=7.9, close=7.935, volume=2231718.0, vwap=7.9918, timestamp=1690898400000, transactions=13480, otc=None)
Agg(open=7.92, high=7.96, low=7.8, close=7.845, volume=1513868.0, vwap=7.872, timestamp=1690902000000, transactions=9361, otc=None)
Agg(open=7.845, high=7.962, low=7.79, close=7.805, volume=1295235.0, vwap=7.8658, timestamp=1690905600000, transactions=6068, otc=None)
Agg(open=7.805, high=7.81, low=7.725, close=7.765, volume=812211, vwap=7.7591, timestamp=1690909200000, transactions=4924, otc=None)
Agg(open=7.765, high=7.82, low=7.76, close=7.81, volume=694830, vwap=7.791, timestamp=1690912800000, transactions=5247, otc=None)
Agg(open=7.815, high=7.9, low=7.8, close=7.84, volume=1633399.0, vwap=7.8503, timestamp=1690916400000, transactions=10257, otc=None)
Agg(open=7.84, high=7.85, low=7.82, close=7.84, volume=116068, vwap=7.8495, timestamp=1690920000000, transactions=24, otc=None)
Agg(open=7.83, high=7.83, low=7.81, close=7.81, volume=3200, vwap=7.8166, timestamp=1690923600000, transactions=6, otc=None)
