Agg(open=12, high=12, low=12, close=12, volume=100, vwap=12, timestamp=1674464400000, transactions=1, otc=None)
Agg(open=12.4, high=12.41, low=12.4, close=12.41, volume=1247, vwap=12.4062, timestamp=1674475200000, transactions=8, otc=None)
Agg(open=12.4185, high=12.5698, low=12.41, close=12.5001, volume=5278, vwap=12.495, timestamp=1674478800000, transactions=30, otc=None)
Agg(open=12.5001, high=12.57, low=12.14, close=12.33, volume=251580, vwap=12.3237, timestamp=1674482400000, transactions=1979, otc=None)
Agg(open=12.325, high=12.4, low=12.07, close=12.08, volume=363085, vwap=12.2513, timestamp=1674486000000, transactions=3853, otc=None)
Agg(open=12.08, high=12.4, low=12.0644, close=12.3601, volume=451217, vwap=12.2749, timestamp=1674489600000, transactions=3560, otc=None)
Agg(open=12.37, high=12.62, low=12.37, close=12.47, volume=338253, vwap=12.4981, timestamp=1674493200000, transactions=3234, otc=None)
Agg(open=12.47, high=12.59, low=12.435, close=12.58, volume=218788, vwap=12.5061, timestamp=1674496800000, transactions=2284, otc=None)
Agg(open=12.58, high=12.68, low=12.5, close=12.57, volume=239912, vwap=12.5843, timestamp=1674500400000, transactions=3055, otc=None)
Agg(open=12.585, high=12.695, low=12.45, close=12.68, volume=513513, vwap=12.6, timestamp=1674504000000, transactions=5405, otc=None)
Agg(open=12.69, high=12.72, low=12.69, close=12.72, volume=261982, vwap=12.6901, timestamp=1674507600000, transactions=27, otc=None)
Agg(open=12.73, high=12.73, low=12.69, close=12.73, volume=3313, vwap=12.6936, timestamp=1674511200000, transactions=5, otc=None)
Agg(open=12.63, high=12.63, low=12.62, close=12.62, volume=751, vwap=12.6237, timestamp=1674514800000, transactions=5, otc=None)
Agg(open=12.88, high=12.88, low=12.88, close=12.88, volume=240, vwap=12.88, timestamp=1674550800000, transactions=4, otc=None)
Agg(open=12.89, high=12.9, low=12.89, close=12.9, volume=628, vwap=12.8984, timestamp=1674558000000, transactions=7, otc=None)
Agg(open=12.9, high=13.25, low=12.9, close=13.2, volume=13393, vwap=13.1107, timestamp=1674561600000, transactions=115, otc=None)
Agg(open=13.1502, high=13.35, low=12.8985, close=13.1, volume=26563, vwap=13.1127, timestamp=1674565200000, transactions=115, otc=None)
Agg(open=13.19, high=13.735, low=12.8734, close=13.32, volume=1137516.0, vwap=13.456, timestamp=1674568800000, transactions=6745, otc=None)
Agg(open=13.305, high=13.82, low=13.305, close=13.75, volume=935870, vwap=13.6118, timestamp=1674572400000, transactions=7280, otc=None)
Agg(open=13.7416, high=14.31, low=13.74, close=14.0315, volume=1208381.0, vwap=14.057, timestamp=1674576000000, transactions=8104, otc=None)
Agg(open=14.03, high=14.38, low=13.995, close=14.305, volume=489205, vwap=14.1768, timestamp=1674579600000, transactions=4524, otc=None)
Agg(open=14.305, high=14.435, low=14.2201, close=14.27, volume=563979, vwap=14.3023, timestamp=1674583200000, transactions=4281, otc=None)
Agg(open=14.265, high=14.6695, low=14.11, close=14.535, volume=1216685.0, vwap=14.3761, timestamp=1674586800000, transactions=6944, otc=None)
Agg(open=14.53, high=14.5369, low=14.395, close=14.46, volume=1435931.0, vwap=14.4845, timestamp=1674590400000, transactions=10273, otc=None)
Agg(open=14.47, high=14.47, low=14.37, close=14.41, volume=61228, vwap=14.4689, timestamp=1674594000000, transactions=39, otc=None)
Agg(open=14.4, high=14.46, low=14.37, close=14.46, volume=6301, vwap=14.4331, timestamp=1674597600000, transactions=9, otc=None)
Agg(open=14.4, high=14.4, low=14.21, close=14.23, volume=6642, vwap=14.3408, timestamp=1674601200000, transactions=44, otc=None)
Agg(open=14.23, high=14.4, low=14.21, close=14.28, volume=9102, vwap=14.3018, timestamp=1674604800000, transactions=24, otc=None)
Agg(open=14.0704, high=14.357, low=13.984, close=14, volume=10077, vwap=14.1051, timestamp=1674651600000, transactions=55, otc=None)
Agg(open=14.15, high=14.67, low=13.91, close=14.105, volume=623967, vwap=14.3218, timestamp=1674655200000, transactions=4929, otc=None)
Agg(open=14.09, high=14.36, low=13.98, close=14.17, volume=667127, vwap=14.1285, timestamp=1674658800000, transactions=6665, otc=None)
Agg(open=14.165, high=14.21, low=13.99, close=14.0098, volume=537749, vwap=14.083, timestamp=1674662400000, transactions=5491, otc=None)
Agg(open=14, high=14.1376, low=13.88, close=14.1, volume=403077, vwap=14.0076, timestamp=1674666000000, transactions=4094, otc=None)
Agg(open=14.085, high=14.1153, low=13.91, close=14.03, volume=238862, vwap=14.0004, timestamp=1674669600000, transactions=3265, otc=None)
Agg(open=14.04, high=14.12, low=13.9, close=13.94, volume=295426, vwap=13.9872, timestamp=1674673200000, transactions=3222, otc=None)
Agg(open=13.93, high=14.26, low=13.9, close=14.24, volume=748029, vwap=14.072, timestamp=1674676800000, transactions=8030, otc=None)
Agg(open=14.23, high=14.33, low=14.2, close=14.2, volume=530110, vwap=14.23, timestamp=1674680400000, transactions=35, otc=None)
Agg(open=14.2, high=14.2, low=14.2, close=14.2, volume=200, vwap=14.2, timestamp=1674687600000, transactions=2, otc=None)
Agg(open=14.2, high=14.28, low=14.2, close=14.28, volume=799, vwap=14.225, timestamp=1674691200000, transactions=3, otc=None)
Agg(open=14.49, high=14.49, low=14.49, close=14.49, volume=100, vwap=14.49, timestamp=1674730800000, transactions=1, otc=None)
Agg(open=14.48, high=14.52, low=14.29, close=14.29, volume=3475, vwap=14.4364, timestamp=1674734400000, transactions=41, otc=None)
Agg(open=14.5, high=14.662, low=14.25, close=14.4, volume=27177, vwap=14.4308, timestamp=1674738000000, transactions=126, otc=None)
Agg(open=14.44, high=14.57, low=13.885, close=13.955, volume=454957, vwap=14.152, timestamp=1674741600000, transactions=3379, otc=None)
Agg(open=13.96, high=13.97, low=13.71, close=13.82, volume=645418, vwap=13.8439, timestamp=1674745200000, transactions=5129, otc=None)
Agg(open=13.82, high=14.03, low=13.8, close=13.8658, volume=392844, vwap=13.8938, timestamp=1674748800000, transactions=3334, otc=None)
Agg(open=13.86, high=14.1099, low=13.85, close=14.0299, volume=341587, vwap=13.9725, timestamp=1674752400000, transactions=2639, otc=None)
Agg(open=14.03, high=14.3, low=14.03, close=14.18, volume=467839, vwap=14.1877, timestamp=1674756000000, transactions=3932, otc=None)
Agg(open=14.1781, high=14.3, low=14.09, close=14.1, volume=479064, vwap=14.2091, timestamp=1674759600000, transactions=3549, otc=None)
Agg(open=14.085, high=14.16, low=14.02, close=14.15, volume=769415, vwap=14.094, timestamp=1674763200000, transactions=6749, otc=None)
Agg(open=14.15, high=14.2, low=14.12, close=14.2, volume=25839, vwap=14.1495, timestamp=1674766800000, transactions=36, otc=None)
Agg(open=14, high=14, low=14, close=14, volume=200, vwap=14, timestamp=1674770400000, transactions=1, otc=None)
Agg(open=14.02, high=14.02, low=14.01, close=14.01, volume=214, vwap=14.0147, timestamp=1674774000000, transactions=4, otc=None)
Agg(open=14.01, high=14.01, low=14.01, close=14.01, volume=500, vwap=14.01, timestamp=1674777600000, transactions=1, otc=None)
Agg(open=14.47, high=14.47, low=14.47, close=14.47, volume=100, vwap=14.47, timestamp=1674817200000, transactions=1, otc=None)
Agg(open=14.245, high=14.3943, low=14.01, close=14.0101, volume=886, vwap=14.1218, timestamp=1674824400000, transactions=7, otc=None)
Agg(open=14.1, high=14.48, low=14.06, close=14.33, volume=325035, vwap=14.3679, timestamp=1674828000000, transactions=2822, otc=None)
Agg(open=14.33, high=14.37, low=13.715, close=13.73, volume=504662, vwap=14.0057, timestamp=1674831600000, transactions=4389, otc=None)
Agg(open=13.725, high=13.9601, low=13.71, close=13.81, volume=588478, vwap=13.8317, timestamp=1674835200000, transactions=3495, otc=None)
Agg(open=13.815, high=14.11, low=13.81, close=14.04, volume=614401, vwap=13.9978, timestamp=1674838800000, transactions=3402, otc=None)
Agg(open=14.05, high=14.48, low=14.05, close=14.45, volume=479090, vwap=14.3194, timestamp=1674842400000, transactions=3762, otc=None)
Agg(open=14.45, high=14.69, low=14.4, close=14.6625, volume=335406, vwap=14.5536, timestamp=1674846000000, transactions=3121, otc=None)
Agg(open=14.67, high=14.85, low=14.58, close=14.63, volume=931988, vwap=14.7302, timestamp=1674849600000, transactions=7649, otc=None)
Agg(open=14.63, high=14.7, low=14.56, close=14.7, volume=33436, vwap=14.629, timestamp=1674853200000, transactions=29, otc=None)
Agg(open=14.79, high=14.85, low=14.59, close=14.59, volume=3085, vwap=14.7474, timestamp=1674856800000, transactions=11, otc=None)
Agg(open=14.78, high=14.78, low=14.58, close=14.59, volume=2008, vwap=14.6109, timestamp=1674860400000, transactions=17, otc=None)
