Agg(open=13, high=13, low=13, close=13, volume=200, vwap=13, timestamp=1696248000000, transactions=1, otc=None)
Agg(open=12.92, high=12.99, low=12.845, close=12.88, volume=347101, vwap=12.8969, timestamp=1696251600000, transactions=2445, otc=None)
Agg(open=12.89, high=12.93, low=12.7625, close=12.7763, volume=749248, vwap=12.8351, timestamp=1696255200000, transactions=4447, otc=None)
Agg(open=12.775, high=12.895, low=12.775, close=12.82, volume=724964, vwap=12.8521, timestamp=1696258800000, transactions=4787, otc=None)
Agg(open=12.82, high=12.835, low=12.77, close=12.785, volume=565458, vwap=12.8068, timestamp=1696262400000, transactions=2930, otc=None)
Agg(open=12.785, high=12.8, low=12.69, close=12.755, volume=1303794.0, vwap=12.7624, timestamp=1696266000000, transactions=4986, otc=None)
Agg(open=12.755, high=12.775, low=12.69, close=12.725, volume=689172, vwap=12.7394, timestamp=1696269600000, transactions=5044, otc=None)
Agg(open=12.725, high=12.78, low=12.695, close=12.775, volume=1392985.0, vwap=12.7395, timestamp=1696273200000, transactions=9106, otc=None)
Agg(open=12.77, high=12.78, low=12.68, close=12.69, volume=58854, vwap=12.7662, timestamp=1696276800000, transactions=33, otc=None)
Agg(open=12.84, high=12.84, low=12.84, close=12.84, volume=1811, vwap=12.84, timestamp=1696323600000, transactions=9, otc=None)
Agg(open=12.84, high=12.84, low=12.84, close=12.84, volume=211, vwap=12.8384, timestamp=1696327200000, transactions=2, otc=None)
Agg(open=12.7, high=12.7, low=12.68, close=12.68, volume=520, vwap=12.6962, timestamp=1696334400000, transactions=3, otc=None)
Agg(open=12.7, high=12.78, low=12.63, close=12.77, volume=332368, vwap=12.7012, timestamp=1696338000000, transactions=2105, otc=None)
Agg(open=12.76, high=12.8, low=12.72, close=12.765, volume=1709346.0, vwap=12.7559, timestamp=1696341600000, transactions=7950, otc=None)
Agg(open=12.76, high=12.7699, low=12.665, close=12.715, volume=2728492.0, vwap=12.7289, timestamp=1696345200000, transactions=10457, otc=None)
Agg(open=12.72, high=12.8, low=12.705, close=12.755, volume=645748, vwap=12.7566, timestamp=1696348800000, transactions=4092, otc=None)
Agg(open=12.755, high=12.7693, low=12.65, close=12.655, volume=785705, vwap=12.7028, timestamp=1696352400000, transactions=4338, otc=None)
Agg(open=12.65, high=12.705, low=12.54, close=12.685, volume=1229358.0, vwap=12.6097, timestamp=1696356000000, transactions=5491, otc=None)
Agg(open=12.68, high=12.72, low=12.635, close=12.68, volume=2986068.0, vwap=12.6729, timestamp=1696359600000, transactions=9989, otc=None)
Agg(open=12.67, high=12.67, low=12.67, close=12.67, volume=52388, vwap=12.67, timestamp=1696363200000, transactions=21, otc=None)
Agg(open=12.73, high=12.86, low=12.7, close=12.74, volume=440444, vwap=12.7788, timestamp=1696424400000, transactions=2420, otc=None)
Agg(open=12.73, high=12.745, low=12.6, close=12.63, volume=474559, vwap=12.6486, timestamp=1696428000000, transactions=3737, otc=None)
Agg(open=12.625, high=12.8, low=12.61, close=12.8, volume=305043, vwap=12.7219, timestamp=1696431600000, transactions=2433, otc=None)
Agg(open=12.8, high=12.88, low=12.78, close=12.825, volume=425536, vwap=12.8255, timestamp=1696435200000, transactions=3107, otc=None)
Agg(open=12.8275, high=12.86, low=12.765, close=12.775, volume=392833, vwap=12.8093, timestamp=1696438800000, transactions=2923, otc=None)
Agg(open=12.775, high=12.8, low=12.7421, close=12.785, volume=466211, vwap=12.7672, timestamp=1696442400000, transactions=3353, otc=None)
Agg(open=12.7875, high=12.87, low=12.75, close=12.81, volume=1020711.0, vwap=12.821, timestamp=1696446000000, transactions=7000, otc=None)
