Agg(open=26, high=26, low=25.75, close=25.75, volume=2428, vwap=25.7885, timestamp=1678104000000, transactions=14, otc=None)
Agg(open=23.79, high=23.8, low=23.47, close=23.5, volume=853474, vwap=23.5768, timestamp=1678381200000, transactions=9549, otc=None)
Agg(open=23.5, high=23.68, low=23.49, close=23.62, volume=604388, vwap=23.5759, timestamp=1678384800000, transactions=8595, otc=None)
Agg(open=23.62, high=23.65, low=23.34, close=23.37, volume=759739, vwap=23.4683, timestamp=1678388400000, transactions=9517, otc=None)
Agg(open=23.38, high=23.405, low=23.01, close=23.21, volume=1831292.0, vwap=23.2276, timestamp=1678392000000, transactions=19309, otc=None)
Agg(open=23.2, high=23.45, low=23.15, close=23.43, volume=439825, vwap=23.2003, timestamp=1678395600000, transactions=57, otc=None)
Agg(open=23.31, high=23.31, low=23.31, close=23.31, volume=2500, vwap=23.31, timestamp=1678399200000, transactions=5, otc=None)
Agg(open=23.3, high=23.35, low=23.3, close=23.35, volume=694, vwap=23.3289, timestamp=1678442400000, transactions=3, otc=None)
Agg(open=23.5, high=23.5, low=23.29, close=23.37, volume=10083, vwap=23.3573, timestamp=1678453200000, transactions=68, otc=None)
Agg(open=23.21, high=23.27, low=21.78, close=22.59, volume=758683, vwap=22.4335, timestamp=1678456800000, transactions=8294, otc=None)
Agg(open=22.6, high=22.9, low=21.97, close=22.63, volume=970589, vwap=22.5101, timestamp=1678460400000, transactions=13477, otc=None)
Agg(open=22.605, high=23.11, low=22.5, close=22.535, volume=950100, vwap=22.7897, timestamp=1678464000000, transactions=12931, otc=None)
Agg(open=22.535, high=22.54, low=21.935, close=22.025, volume=658284, vwap=22.289, timestamp=1678467600000, transactions=9878, otc=None)
Agg(open=22.01, high=22.11, low=21.765, close=21.915, volume=1046394.0, vwap=21.9078, timestamp=1678471200000, transactions=11850, otc=None)
Agg(open=21.905, high=21.99, low=21.41, close=21.835, volume=1395897.0, vwap=21.7585, timestamp=1678474800000, transactions=14463, otc=None)
Agg(open=21.84, high=21.97, low=21.64, close=21.85, volume=2149988.0, vwap=21.8254, timestamp=1678478400000, transactions=21829, otc=None)
Agg(open=21.84, high=21.84, low=21.82, close=21.82, volume=61847, vwap=21.8396, timestamp=1678482000000, transactions=41, otc=None)
