Agg(open=21, high=21, low=21, close=21, volume=100, vwap=21, timestamp=1682938800000, transactions=1, otc=None)
Agg(open=20.81, high=20.81, low=20.2, close=20.54, volume=359509, vwap=20.5278, timestamp=1682946000000, transactions=1569, otc=None)
Agg(open=20.52, high=20.885, low=20.36, close=20.47, volume=136431, vwap=20.6115, timestamp=1682949600000, transactions=2660, otc=None)
Agg(open=20.47, high=20.51, low=20.2367, close=20.31, volume=292635, vwap=20.3829, timestamp=1682953200000, transactions=3907, otc=None)
Agg(open=20.32, high=20.49, low=20.27, close=20.43, volume=557273, vwap=20.3579, timestamp=1682956800000, transactions=2408, otc=None)
Agg(open=20.42, high=20.52, low=20.22, close=20.26, volume=202731, vwap=20.3348, timestamp=1682960400000, transactions=3088, otc=None)
Agg(open=20.26, high=20.33, low=20.05, close=20.28, volume=312082, vwap=20.166, timestamp=1682964000000, transactions=4256, otc=None)
Agg(open=20.295, high=20.385, low=20.13, close=20.295, volume=518773, vwap=20.2684, timestamp=1682967600000, transactions=6576, otc=None)
Agg(open=20.29, high=20.29, low=20.29, close=20.29, volume=19840, vwap=20.2901, timestamp=1682971200000, transactions=18, otc=None)
Agg(open=20.22, high=20.22, low=20.22, close=20.22, volume=250, vwap=20.22, timestamp=1682982000000, transactions=2, otc=None)
Agg(open=19.62, high=19.62, low=19.55, close=19.55, volume=600, vwap=19.5617, timestamp=1683014400000, transactions=3, otc=None)
Agg(open=19.49, high=19.49, low=19.36, close=19.36, volume=755, vwap=19.4556, timestamp=1683025200000, transactions=9, otc=None)
Agg(open=19.2805, high=19.35, low=19, close=19, volume=17701, vwap=19.1541, timestamp=1683028800000, transactions=69, otc=None)
Agg(open=19.03, high=19.03, low=17.4, close=17.8, volume=1617678.0, vwap=18.0321, timestamp=1683032400000, transactions=14316, otc=None)
Agg(open=17.8, high=18.16, low=17.32, close=17.84, volume=1591770.0, vwap=17.7438, timestamp=1683036000000, transactions=16709, otc=None)
Agg(open=17.835, high=18.27, low=17.82, close=18.2, volume=806499, vwap=18.0779, timestamp=1683039600000, transactions=9996, otc=None)
Agg(open=18.2, high=18.23, low=18.005, close=18.12, volume=399862, vwap=18.0984, timestamp=1683043200000, transactions=5561, otc=None)
Agg(open=18.13, high=18.64, low=18.13, close=18.55, volume=837709, vwap=18.2857, timestamp=1683046800000, transactions=9616, otc=None)
Agg(open=18.545, high=18.56, low=18.19, close=18.265, volume=664193, vwap=18.3333, timestamp=1683050400000, transactions=7427, otc=None)
Agg(open=18.265, high=18.5125, low=18.19, close=18.25, volume=1327940.0, vwap=18.3147, timestamp=1683054000000, transactions=15980, otc=None)
Agg(open=18.25, high=18.25, low=18.25, close=18.25, volume=1509, vwap=18.25, timestamp=1683057600000, transactions=1, otc=None)
Agg(open=18.31, high=18.31, low=18.31, close=18.31, volume=150, vwap=18.3267, timestamp=1683111600000, transactions=3, otc=None)
Agg(open=18.5, high=18.5, low=18.3, close=18.3, volume=2976, vwap=18.3285, timestamp=1683115200000, transactions=6, otc=None)
Agg(open=18.2, high=19.02, low=17.99, close=18.67, volume=427907, vwap=18.5531, timestamp=1683118800000, transactions=4556, otc=None)
Agg(open=18.68, high=19.02, low=18.66, close=18.935, volume=417289, vwap=18.8114, timestamp=1683122400000, transactions=5768, otc=None)
Agg(open=18.93, high=19, low=18.765, close=18.92, volume=252828, vwap=18.8965, timestamp=1683126000000, transactions=4672, otc=None)
